text,label
emng banyak yg pingsan finger red number one,0
ping,0
ini yang beberapa yaaaa,0
live tiktok ada gak,0
sabar,0
ft betull kak,0
pong,0
tv canel mana kak,0
kok berhenti live nya,0
ping,0
pong,0
adzan dulu biasa baru mulai lagi,0
penonton ribet,0
pada sholat,0
pada ga tertib,0
kok gk mulai,0
lama ya,0
tribun news ya,0
channel klo aku masih pake tv tabung kak tv sangaji jitv,0
gunungkidul hadir sukses terus jogjaku,0
mana nih,0
jogja jadi tempat yang mempertemukan kita face with hand over mouth,0
pada ngak sabar,0
lagi sholat ya sabar,0
masi lama yaaa pengen kesana gaada yg nganterrrr uhuhuhu,0
hand pink waving hand pink waving,0
ini sampe jam berapa ya,0
kok ra ono sek ngomong jowo iki,0
tunggu baru solat itu,0
sek do nonton wong ndi wae iki,0
jangan lupa subscribe tribun jogja,0
aku ngomong jowo mas,0
yws,0
menyala jogjaku,0
daripada desak desakan wes nonton live nya aja,0
sabar ok,0
jogja,0
lagu nya canduuu wjnc shelterin shelterin,0
dirgahayu jogja sekoga maslaah sampah lekas teratasi smiling face with hearts with love,0
nur fadila podo mba wkwk,0
panjenengan takon,0
halo kawan,0
tasih ndangu nggih dulur,0
nanti mulai lagi tenang aja,0
lama,0
mc ne kok ga pake basa jawa yaaa,0
di tv chenel ap,0
takon dab,0
pengen nonton langsuuuuunggg,0
pengen liat woilaaa kajabakajabkaljaj,0
kapan mulai,0
kok lama buwanget,0
turu penak,0
mbuh valeria,0
ning kene ga ono klitih kan,0
lestari tribun news kak,0
mulai jam piro iki arep adus sek,0
eyay,0
hallo siapa yg liat langsung di jogja,0
adanya live streamingdi youtub gak ada ditv,0
jogja red heart,0
klitih e wes tak sikat,0
selamat hut jogjakarta ku,0
halo,0
sampe apal lagunyaaa face red smiling live face red smiling live,0
wong bantul ono ra kii,0
mantap bou,0
ora ono klithih,0
aku klitih e mas wkwk,0
pengen liat lngsng bessss,0
yogya bisa lihat di jitv,0
klitih e sikaten sek,0
selamat ulabg tahun yogyakarta,0
kapan ini mulai,0
wes mulai lek,0
halah ora iso metu iki,0
mantap lagunya thumbs up thumbs up thumbs up thumbs up thumbs up thumbs up,0
udah mulaiiiiii,0
kon nyiarke tv mbokan sinyalku ruwet e,0
mantapppp,0
klitih pokoke jogja istimewa,0
sudah mulai kk,0
di tv ada kak klo tv nya masih tabung jitv sangaji tv,0
halo lek kulon progo hadir iki,0
wedehhh,0
nek ning tengah kono meh ngiseng ndak jeh saget,0
kpn ini,0
mesti nek kesana ya desak desak an ya,0
sesok,0
ngising o rapopo mas,0
live streming mah ceto,0
disiarkan di tv kak,0
ono nggone wedi ra iso metu,0
ngising terus mas,0
semoga jogja tetep istimewa,0
acara kayak gini selesainya jam berapa,0
live atreaming juga bisa,0
enek gon klekaran ra lik,0
lamaa bngtt,0
ke satria elbowcough,0
sik nyanyi sopo,0
di surung ben metu,0
ad pamerannya jg kah,0
ututu selamat jogja,0
mantap jogja,0
mau liat langsungg pensive face,0
acara sampai jam berapa ya,0
kereennn,0
klekaran ning parkiran mas,0
kapan ya,0
di tv udh mulai lagi kok disini blm,0
dah nunggu nih,0
asline mau meh budal nonton langsung tp males rame bgt,0
suangar anakku ono ning kono masss,0
jam lebih biasanya bru kelar tahun kemarin sampai jm an,0
sing mubeng mubeng,0
di tv disiarin di channel apa bolo,0
gatot kaca,0
aku boleh terbang ga si biar bisa liat loudly crying face loudly crying face loudly crying face,0
malas nonton rame ra ketok,0
penjaga klitih siap mengamankan,0
itu di mana,0
baik terimakasih infonya okta,0
sini ka terbang liat langsung,0
males e nek kebelet ngising bingung neng nggon rame,0
ing tugu,0
enak seko omah,0
salam dari sd joanes bosco,0
liat di live aja dulu pernah nonton anak malah pada nangis,0
sinyl pada mati gag disana,0
jogja istimewa,0
di tv channel sangaji tv jitv kak,0
makane kui nek ngiseng angel kuiii,0
gedang goreng mesti eneng nong kono,0
sinyal lancarr,0
loh,0
iklannnnnn,0
cepet mem,0
face fuchsia flower shape face fuchsia flower shape face fuchsia flower shape,0
kemarin liburan ke jogja mau ke penginapan parangtritis takut ada klitih padahal pake mobil grinning face with smiling eyes,0
di tv tabung channel sangaji tv jitv kak,0
penak nonton ngene ya,0
cepet men,0
iklaannnnn lagii,0
nonton seko cibinong,0
sabarrrooooo,0
di tv channel sangaji tv jitv kak,0
hah,0
iklan lagiiiiiiii,0
kalau klitih jarang di mobil kak,0
oke makasi,0
wow,0
sing ra sabar budal o langsung rasah nonton live streaming,0
lah kok cepet men,0
nek ragelem,0
selamat ulang tahun yogya,0
kalem,0
tvri kon nyiarke dap sik gampang golekane,0
sel,0
gayeeeng mesti iki,0
nonton neng kene malah cethuuuu nang kono desuk an bali bengi jajan wae,0
nek ra gelem turu ae moai,0
penontone mbludaak,0
tvri yo jeh nntn ning kono mas,0
estehhhnyaaaaa aqua aqua telur gulung,0
sound e tulung,0
tukang parkire madang geden,0
aq lewat sounde lor tugu glerrrrrr,0
kon live to dap,0
penonton bukan undangan gak bisa masuk bikin kecewa,0
istimewa sekali jogja face holding back tears bolak ballek mrono panggah gamon,0
gojekk atas nama yantoooo,0
kak yantooo,0
aku asline tamu vip tapi mbolos,0
ada kak kev,0
met ultah jogja istimewa,0
selamat ulang tahun jogja,0
salam buat ibu saya di rumah,0
raaa dong,0
lambene boy,0
acara ini sampai jam berapa,0
ealah pesen opo lek yanto,0
kok ra boso jowo wae mc ne,0
tenan aku mas,0
selamat ulang tahun kota tercintaku white heart white heart,0
nnton ro delok live penakk raa desek desekan,0
yantoo mesen seblak iki diarahke ning tuguu yantooooo,0
kak ross es teh,0
sek tenan,0
rame ga di tugu,0
kiro thamuz dyroth vexana ro eudora ana ra yooo,0
isoo teturon,0
es teh jumbo,0
yoh budal dodolan teh es jumbo laris iki,0
rasah umpek umpekan cukup nonton di sini face blue smiling,0
ono mas bre ga ning kono,0
gatotkaca kombo karo karmila,0
salam keluarga saya yang ada di rumah,0
met ultah jogja ku teecintaaa red heart heart hands heart hands heart hands heart hands heart hands,0
halo rek,0
btw selamat hari jadi yogyakarta kuhh,0
mas bre,0
salam istimewa,0
rawr,0
info es teh jumbo gratis,0
nonton d dieu wae bari rebahan daru pada kaditu macett,0
wes nonon kene wae gaes rolling on the floor laughing,0
jogja selalu istimewa,0
dadi mc bayaran piro lekk,0
hbd yogyakarta birthday cake,0
atas nam yanto,0
yantoo,0
kasian gak di jawab wkwkwk,0
samarinda kaltim hadir clapping hands clapping hands clapping hands clapping hands,0
mase tremor rolling on the floor laughing,0
iki mah akeh gojek,0
sapaaa yg tinggal di pakualaman nonton live ajaaa,0
isih ono tempat ora lur,0
selamat ulang tahun jogja sama ulang tahun suami q red heart,0
yantoo iki seblake,0
wkwkwkwkkwkw sek pesen gojek kurangajar cenan,0
esteh nya kk,0
yantooo,0
to yantoo,0
kak yantoo,0
eh jeh indonesia raya,0
selamat ulang tahun jogja ku,0
ojo guyon lur,0
ono sek dodol es teh ra ki,0
jyann rame ne poll,0
santai santai,0
info parkir sebelah mana aja y,0
selamat ulang tahun yang ke kota yogyakarta salam hangat dari pks muda yogyakarta,0
pgn lihat,0
santai santai,0
ngisak dulu kak,0
eteh ya kk aquaaaa,0
yantooo nyanyii indonesia sekk orderan e tak pending,0
telat kah baru liat atau baru mulai,0
padahal mau liat langsung loudly crying face,0
ono sg dodol esteh ra nk ora tak gowo sko omah,0
penuhhhhb,0
nonton kambek madang sego koceng enak iki,0
sopo ngelak aku bakol,0
selamat hut kota yogyakarta,0
indonesia raya sik lek,0
sambas hadir indonesia raya harus mars,0
yoo tak tumbas es mu serlok,0
nonton ponakan joget hanoman seko omah,0
ini orang orang kagak ada suara apa begimana,0
yok yok,0
kagak ada suaranya,0
dihimbau untuk kawan kawan kalau mau hadir akan sangat ramai dan lokasi nya karna setara dengan tanah dan tidak ada panggung jadi susah terlihat,0
semangat mbakku yang lagi nyanyi indonesia raya,0
penyanyine engap,0
waywng,0
selamat ulang tahun jogyakarta kota pendidikan dan budaya jayaselalu,0
ono suoronee hapemuuu rusakkkk,0
sebenarnya mau liat langsung disappointed face,0
estehku dilarisi lurd ng buri panggung,0
mantap suaranya,0
yg nyanyi namanya siapa,0
wooooo,0
rasido mbakku deng rolling on the floor laughing,0
yoo otw tuku,0
bilang ya wayang,0
selamat ulang taun jugja semoga tambah jaya sukses semua nya amin aku orang jugja lagi di rantau,0
aslinya pada nyanyi semua to kan yg di yt cuma nampilin suara mc aja,0
wah ga dikei backsound,0
indonesiaa raya ndisekkkk ojo dodolann estehhhhh,0
esteh e kirim gk iso mas,0
kak yanto silahkan angkat tangan,0
wey beli itu es teh nya mas prima,0
pengen liat langsung pensive face pensive face pensive face pensive face,0
wes rasah delok langsung umpek an ndak semapot,0
kirim mas es teh e,0
gak iso cod macet,0
yantoooo seblak muu kiii,0
tak streaming waeeee ga kuat nek ndono face with hand over mouth,0
telur gulung,0
asem to yanto,0
iso cod ra es teh e,0
tulong kuluah mbengi,0
tempone terlalu lambat yo,0
malah jelas dsni drpd dsna,0
mas agha tak wa drimu,0
madang sek nok,0
iso turon,0
kebak penak live streaming iso karo teturon beaming face with smiling eyes,0
kak yanto angkat tangan,0
to yanto,0
kopine endi nok,0
aku lali nek dadi mc mah towo telur gulung,0
gwlem seblak mu rak,0
kak yanto silahkan merapat ke panggung,0
es teh ready masee gratis iki lagi ider,0
alhamdulillah nyanyi indonesia raya tanpa musik,0
warga asli jogja mesti nonton nengomah,0
kene mas es teh e,0
josssss,0
nek neng kono mung ndelok ndas tok wong ra ketok wkwk,0
gatotkaca sky piercer,0
inpo es teh wes ngelak tnn ikii,0
kata kak yanto saya ada di kerumunan pake celana pendek,0
bang yanto nama bepak teman gua iki,0
dikiro sing katok cekak koe tok to yantooooo,0
gatotkaca sky piercer,0
dikon ngumumke mc ne wae mas nk yanto raketemu,0
satria,0
es teh es teh ready,0
gatot koco,0
aku udh sampai rumah mending nonton di sini aja rame bet tadi ga kuat sumuk bgt tapi tetap istimewa kota ku,0
es tehhh,0
kripik,0
haloooo saya kembali,0
yanto meresahkan,0
maju terus,0
ban gatot,0
gatotkaca dateng beneran langsung kasih ulti pada jondil,0
too yantooo,0
apa lagiiii,0
arang sundah bilang sundah,0
kang kancaku eko bar mangan mie sukses malah bangkrut,0
kebelet ngiseng ki lur,0
gatotkaca damenge,0
nto yanto ngerepoti wekiii,0
fokus streaming wjnc cross mark fokus moco komenan check mark button,0
tulunggg kebelet ngiseng,0
yaa sayyidii yaa rosuulallooh,0
halo pak uno,0
chongratulation jogja istimewa,0
hbd jogjaku,0
uno dos tres,0
tooo yantooo orderan muu ki loo asem kebelet ngiseng,0
sopo wi,0
inpo es tehhhh,0
hut kota jogja heart suit heart suit heart suit,0
hand pink waving,0
selamat ulang tahun jogjakarta,0
sugeng tanggap warso jogjaku red heart,0
kang kancaku jeneng e yanto kerep ngising neng katok,0
aku tampil,0
yantooo ngrepoti uwong,0
wong yojo ki cen dlogok og,0
hands yellow heart red hands yellow heart red hands yellow heart red hands yellow heart red,0
slmt ulang tahun jogja red heart red heart red heart,0
too yantoo metuo,0
yantooo kii asem,0
wow katokk jos ramai nya sik nonton ampek k lbihh mantap aku jugja sleman lagi merantau lur,0
nek aku melu narik rak yo gur mlh susah,0
nan,0
pengen nonton langsung tp lagi hamil mesti umpek an,0
hut jogja wjnc yess,0
face blue smiling face blue smiling face blue smiling eyes pink heart shape eyes pink heart shape eyes pink heart shape,0
kang aku request lagune guyon maton korban banci,0
fokus streaming wjnc cross mark fokus moco komenan dagelan check mark button,0
aku ngarep dewe smiling face with sunglasses,0
live di tv chnl apa ya,0
yantoo sopoo to jane ki,0
reog wes tampil rung,0
sopo ngelak aku bakol es,0
hutt jogja yang ke,0
hbd jogja red heart red heart red heart red heart,0
reog wis tampil,0
mesennn gojek arahke ning tugu kak sama yanto,0
bali gek pangan dewe mas,0
mas tuku es jod ngarep tugu,0
atas nama yanto,0
telat rek,0
akuu pengen es teh,0
congratulation to yogyakarta city red heart folded hands rose,0
fokus streaming wjnc cross mark fokus moco komenan dagelan check mark button,0
malika,0
kok go bahasa inggris barang le ngomong,0
kiro kapan jatahku sambutan yo ket mau ra dipanggil,0
yanto hpne njeblug,0
assalamulaikum smuanya magelang hadir,0
too yanto orderan mu tak maem lo iki,0
nto yanto ngerepoti wekiii,0
aku ketok,0
ikut nyimak dari rumah pengenya ke lokasi,0
hbd kotaku tercinta face red heart shape,0
pangan dwe wae,0
keren bang,0
shopefood grabfood hadirrr goleki ra yoooo,0
jauh dari lokasi min,0
sijiiii too yanto tak pangan loo,0
aku ngelak golek es teh ra ono sek liwat face blue smiling,0
pgn rono,0
nek rung di bayar yo di klem ke fiktif,0
lorooo,0
pak uno,0
yantooo,0
dilok sinyal susah ta,0
pengen rono tapi ra ono motor loudly crying face loudly crying face,0
esteh esteh aku dodol esteh,0
reog wes tampil to,0
happy birthday kotaku tercinta red heart rose,0
rame msti,0
yowes tak mam yo to yanto,0
jaya terus jogjaku joooosss,0
happy birthday jogjakuu yang keberapa tahun inii,0
aku yanto,0
wes panganen kang,0
admin e icj kui yanto,0
wow ngisi sambutan nya pakai bahasa ingris juga masalah nya bnyakk orang bule turis yang bahasa ingris bisr paham top thumbs up,0
sepurane to,0
endeng enet,0
halo yanto ada apa e aku ketinggalan,0
malika,0
lek suroto sekolah e lulus loro to salahe tulus wkwk,0
wes mas sidone tak mam,0
lagi nyimak ono op to yanto ki,0
rene mas pak tuku es teh e,0
udh x panggilan,0
tsunami,0
hbd jogja,0
gawe dewe nng omh nek pengen es teh face with tears of joy,0
nto nto ngerepoti rolling on the floor laughing,0
meneng n,0
jogja selalu istimewa,0
es teh es teh sek bakul endi wkwk,0
yanto sopo tho,0
andik kurniawan biyohh,0
nggeh suwun sedulur sedoyo,0
sugeng ambal warso kutaku jogja tercintah smiling face with hearts,0
sepurane,0
es e langka mas,0
yanto admin e icj,0
kang agus ngising metu ne boto,0
es teh jumbo jangan sampai lupa,0
malika gek reneo ng mburiku iseh selo,0
aku bakul,0
aku adol dawet,0
malika disini,0
jogjaaa hadirrrr,0
klemke fiktif wae,0
es es,0
to yanto bali to golek bapak kon tuku rokok,0
owalah,0
acara opo iki,0
dawet woi dawet belah lor,0
hbd jogja ku tercintaaaaaaaaaa,0
suwun dulur,0
aku goleki live e mau malah nemune israel,0
koe nandi to aq ng buri tugu,0
hhhh iki esteh e diombe sek tuku mau,0
bapakku nginang,0
sugeng ambal warsa jogja,0
jogjaaaa face holding back tears,0
darawet darawet,0
golek es teh panas ono ora yo,0
jajan es teh urung gong,0
psikologi ugm hadir,0
es teh nya mas mb,0
ndk bisa nntn langsung persevering face,0
astogfiruloh,0
selamat ulang tahun kota jogja red heart red heart,0
jogja istimewa,0
sek kecilik es teh tak tukune wae mas,0
qu ng duwur tud,0
ono sng dodol jenang rk ke,0
darawet darawet,0
pesen estehnya kak,0
aku orang yogya,0
tugu,0
bar mam nggone yanto loro weteng,0
wedang ronde wedang wedang,0
infokan di cari bagas berkacamata di timur tugu,0
kulon progo hadir,0
tukunen dawet ku tugu ngalor,0
nek nggon ngiseng ning sbelah ndi ya,0
sugeng ambal warsa jogjakarta,0
kang aku meh nyekar neng ra ono kembar mawar nek tk ganti kembang api pripun,0
es jeruke setunggal mas,0
yok yang haus yang haus es teh nya,0
seru iki,0
weh dodolan to,0
bantul hadir,0
iki wes ngedep esteh ro telur gulung,0
info solawatan,0
anget anget,0
kav cah og ngisingan,0
selamat ulang tahun jogjakarta,0
rampungan sampah e y dikondisikan wei,0
oke otw yu,0
kowe ki kat mau tokan takon bab ngiseng ki kepeseng tenan po pie,0
penak ngelive ora resiko,0
gas gas,0
selamat ulang tahun kota ku tercinta red heart,0
otw tugu,0
iyo mas,0
kae pengen tuku sosis ning memeng antri,0
tugu ora udan po,0
ultah jogja yg ke,0
ngisingan,0
sing iso nggo metu ndi ya,0
wes ning tengah iku,0
selamat ulang tahun jogja yang ke,0
maburo mas,0
hidup gatot koco,0
lohhh ngising kok di seneni,0
mas mba sampahnya jangan dibuang sembarangan yaa,0
bakule mengko lewat muter,0
atas nama kak yanto,0
ra ono jasa toilet keliling po iki,0
mung muni ngising we digawe tenan hadehh baperan wkwk,0
ojo pesen gofood ning tengah kerumunan ya nyusah i soal e face with hand over mouth,0
gasssssssssssss,0
info jasa toilet keliling,0
atos koyo koe kotak nek njoget,0
chat qu yu sisan tak gaweke qi sosis e pan bakar opo goreng,0
ra iso muleh anxious face with sweat anxious face with sweat anxious face with sweat,0
hadehh udh ditunggu lama ternyata baru pidato,0
happy birthday jogjaku semoga selalu dihati smiling face with hearts,0
udah mulai lom to wayang e,0
sugeng ambal warsa jogja,0
numpak drone mas,0
gatot kaca ki ireng apa putih,0
tadi aku habis nonton sekarang di hotel,0
helehh watik fatmawatii prett nik rep gasss,0
berita apaan nih guys,0
ono toilet koyo ning konser ngono ga opo kudu mlebu cafe,0
istimewah,0
terakhir ndelok langsung,0
selamat ulang tahun kota jogja face blowing a kiss,0
selamat ulang tahun kota yogyakarta ku,0
ayo ooooooooo oooo,0
la aku urung tau ndelok,0
wwkwk wes plg bnr nonton ko hp wae malah enek le golek toilet keliling barang loudly crying face,0
ganteng mbokne koyo yuli face blue smiling face blue smiling face blue smiling face blue smiling,0
jogja emng selalu punya cerita tersendiri,0
tenan ora watik,0
delok ningkene iso teturon lurr,0
ndelok perdana ning kene,0
hbd om gatot,0
selamat ulang tahun jogja,0
wjnc pakk,0
geblek renteng dan sengek tempe ready,0
koe ki ngopo bae urip ng jogja ra tau ndelok,0
suwe tenan jan,0
selamat buat jogyakarta dari depok jawabarat hand pink waving hand pink waving hand pink waving,0
face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape face red heart shape,0
